TimesheetID,Date,ConsultantID,ProjectID,Hours,IsBillable
TS0004604,2025-01-17,C022,P033,6.0,1
TS0004605,2025-01-20,C020,P020,6.8,1
TS0004606,2025-01-20,C007,P020,6.7,1
TS0004607,2025-01-20,C011,P020,7.3,1
TS0004608,2025-01-20,C023,P020,6.5,1
TS0004609,2025-01-20,C025,P029,7.9,1
TS0004610,2025-01-20,C023,P029,7.6,1
TS0004611,2025-01-20,C005,P029,8.3,1
TS0004612,2025-01-20,C015,P018,5.2,1
TS0004613,2025-01-20,C001,P018,5.3,1
TS0004614,2025-01-20,C004,P018,5.3,1
TS0004615,2025-01-20,C009,P024,3.5,1
TS0004616,2025-01-20,C018,P024,6.0,1
TS0004617,2025-01-20,C029,P024,7.7,1
TS0004618,2025-01-20,C024,P001,6.2,1
TS0004619,2025-01-20,C026,P001,5.8,1
TS0004620,2025-01-20,C001,P001,8.9,1
TS0004621,2025-01-20,C009,P021,1.4,0
TS0004622,2025-01-20,C017,P021,4.6,1
TS0004623,2025-01-20,C015,P021,1.7,0
TS0004624,2025-01-21,C029,P024,5.8,1
TS0004625,2025-01-21,C020,P020,6.3,1
TS0004626,2025-01-21,C017,P020,5.3,1
TS0004627,2025-01-21,C011,P020,4.0,0
TS0004628,2025-01-21,C007,P020,4.2,1
TS0004629,2025-01-21,C029,P016,4.4,1
TS0004630,2025-01-21,C015,P008,6.5,1
TS0004631,2025-01-21,C030,P008,6.5,1
TS0004632,2025-01-21,C022,P008,4.4,0
TS0004633,2025-01-21,C012,P008,4.8,1
TS0004634,2025-01-21,C024,P008,5.8,1
TS0004635,2025-01-21,C019,P008,6.1,1
TS0004636,2025-01-21,C005,P029,5.3,1
TS0004637,2025-01-21,C015,P021,5.5,1
TS0004638,2025-01-21,C009,P021,6.7,1
TS0004639,2025-01-21,C017,P021,4.5,1
TS0004640,2025-01-22,C015,P008,6.1,1
TS0004641,2025-01-22,C030,P008,3.5,1
TS0004642,2025-01-22,C022,P008,4.1,0
TS0004643,2025-01-22,C019,P008,7.2,1
TS0004644,2025-01-22,C012,P008,4.5,1
TS0004645,2025-01-22,C030,P024,4.5,1
TS0004646,2025-01-22,C018,P024,2.4,1
TS0004647,2025-01-22,C029,P016,5.3,1
TS0004648,2025-01-22,C011,P020,6.1,1
TS0004649,2025-01-22,C020,P020,6.3,1
TS0004650,2025-01-22,C017,P020,4.9,1
TS0004651,2025-01-22,C023,P020,5.8,1
TS0004652,2025-01-22,C007,P020,6.3,1
TS0004653,2025-01-22,C026,P001,3.0,0
TS0004654,2025-01-22,C024,P001,4.5,1
TS0004655,2025-01-22,C017,P018,4.2,1
TS0004656,2025-01-22,C004,P018,8.2,1
TS0004657,2025-01-22,C015,P018,7.4,1
TS0004658,2025-01-22,C004,P033,3.2,1
TS0004659,2025-01-22,C013,P033,5.9,0
TS0004660,2025-01-22,C024,P033,5.9,1
TS0004661,2025-01-22,C006,P033,8.7,1
TS0004662,2025-01-22,C016,P033,1.1,0
TS0004663,2025-01-22,C017,P021,1.7,0
TS0004664,2025-01-23,C018,P024,1.9,1
TS0004665,2025-01-23,C029,P024,5.8,1
TS0004666,2025-01-23,C007,P020,4.5,1
TS0004667,2025-01-23,C017,P020,2.6,0
TS0004668,2025-01-23,C011,P020,4.1,1
TS0004669,2025-01-23,C005,P029,6.4,1
TS0004670,2025-01-23,C026,P001,6.6,1
TS0004671,2025-01-23,C001,P001,6.5,1
TS0004672,2025-01-23,C024,P001,6.7,1
TS0004673,2025-01-23,C015,P021,4.1,0
TS0004674,2025-01-23,C017,P021,7.4,1
TS0004675,2025-01-23,C009,P021,8.8,1
TS0004676,2025-01-23,C006,P033,2.2,0
TS0004677,2025-01-23,C013,P033,4.0,1
TS0004678,2025-01-23,C024,P033,8.1,1
TS0004679,2025-01-23,C030,P008,6.8,1
TS0004680,2025-01-23,C022,P008,4.9,1
TS0004681,2025-01-23,C015,P008,3.7,0
TS0004682,2025-01-23,C004,P018,6.7,1
TS0004683,2025-01-23,C025,P018,3.5,0
TS0004684,2025-01-23,C001,P018,3.8,1
TS0004685,2025-01-23,C002,P018,5.2,1
TS0004686,2025-01-23,C018,P016,6.4,1
TS0004687,2025-01-24,C016,P033,1.5,0
TS0004688,2025-01-24,C022,P033,0.3,0
TS0004689,2025-01-24,C006,P033,3.8,1
TS0004690,2025-01-24,C024,P033,6.5,1
TS0004691,2025-01-24,C020,P020,6.5,1
TS0004692,2025-01-24,C017,P021,10.5,1
TS0004693,2025-01-24,C029,P016,3.3,1
TS0004694,2025-01-24,C009,P024,1.8,0
TS0004695,2025-01-24,C030,P008,4.9,1
TS0004696,2025-01-24,C012,P008,7.7,1
TS0004697,2025-01-24,C024,P008,5.6,1
TS0004698,2025-01-24,C015,P008,5.2,0
TS0004699,2025-01-24,C004,P018,2.1,0
TS0004700,2025-01-24,C018,P018,5.5,1
TS0004701,2025-01-24,C015,P018,2.9,0
TS0004702,2025-01-24,C025,P018,7.4,1
TS0004703,2025-01-24,C025,P029,6.1,1
TS0004704,2025-01-24,C026,P001,7.7,1
TS0004705,2025-01-24,C001,P001,3.5,1
TS0004706,2025-01-24,C024,P001,0.8,0
TS0004707,2025-01-27,C009,P021,6.5,1
TS0004708,2025-01-27,C015,P021,9.4,1
TS0004709,2025-01-27,C029,P024,4.7,1
TS0004710,2025-01-27,C018,P024,5.5,1
TS0004711,2025-01-27,C030,P024,5.0,1
TS0004712,2025-01-27,C009,P024,9.6,1
TS0004713,2025-01-27,C012,P008,6.7,1
TS0004714,2025-01-27,C022,P008,6.5,1
TS0004715,2025-01-27,C019,P008,4.8,1
TS0004716,2025-01-27,C018,P016,6.2,1
TS0004717,2025-01-27,C029,P016,4.7,1
TS0004718,2025-01-27,C023,P020,7.5,1
TS0004719,2025-01-27,C007,P020,5.6,1
TS0004720,2025-01-27,C011,P020,5.2,1
TS0004721,2025-01-27,C017,P018,6.5,1
TS0004722,2025-01-27,C025,P018,5.4,1
TS0004723,2025-01-27,C013,P033,6.1,1
TS0004724,2025-01-27,C016,P033,2.2,0
TS0004725,2025-01-27,C024,P033,5.8,1
TS0004726,2025-01-27,C026,P029,4.0,1
TS0004727,2025-01-27,C023,P029,5.3,1
TS0004728,2025-01-28,C015,P018,4.3,1
TS0004729,2025-01-28,C004,P018,5.5,1
TS0004730,2025-01-28,C025,P018,4.8,1
TS0004731,2025-01-28,C005,P029,4.9,1
TS0004732,2025-01-28,C026,P029,3.6,1
TS0004733,2025-01-28,C023,P029,5.9,1
TS0004734,2025-01-28,C010,P029,5.4,1
TS0004735,2025-01-28,C004,P029,5.7,1
TS0004736,2025-01-28,C025,P029,1.2,0
TS0004737,2025-01-28,C016,P033,7.6,1
TS0004738,2025-01-28,C018,P024,4.3,1
TS0004739,2025-01-28,C011,P020,7.5,1
TS0004740,2025-01-28,C020,P020,6.6,1
TS0004741,2025-01-28,C023,P020,6.7,1
TS0004742,2025-01-28,C017,P020,4.7,1
TS0004743,2025-01-28,C018,P016,3.1,1
TS0004744,2025-01-28,C029,P016,7.4,1
TS0004745,2025-01-28,C015,P021,7.4,1
TS0004746,2025-01-28,C009,P021,4.7,1
TS0004747,2025-01-28,C012,P008,5.9,1
TS0004748,2025-01-28,C024,P008,5.3,1
TS0004749,2025-01-28,C015,P008,6.1,1
TS0004750,2025-01-28,C030,P008,5.9,1
TS0004751,2025-01-28,C022,P008,6.6,1
TS0004752,2025-01-29,C007,P020,7.7,1
TS0004753,2025-01-29,C011,P020,6.1,1
TS0004754,2025-01-29,C023,P020,5.7,1
TS0004755,2025-01-29,C017,P020,8.5,1
TS0004756,2025-01-29,C020,P020,4.0,1
TS0004757,2025-01-29,C013,P033,0.9,0
TS0004758,2025-01-29,C004,P033,4.5,1
TS0004759,2025-01-29,C024,P033,6.3,1
TS0004760,2025-01-29,C022,P033,6.8,1
TS0004761,2025-01-29,C010,P029,2.7,1
TS0004762,2025-01-29,C025,P029,0.5,0
TS0004763,2025-01-29,C005,P029,6.2,1
TS0004764,2025-01-29,C004,P029,7.1,1
TS0004765,2025-01-29,C019,P008,3.7,0
TS0004766,2025-01-29,C022,P008,8.3,1
TS0004767,2025-01-29,C030,P008,4.6,1
TS0004768,2025-01-29,C015,P008,7.3,1
TS0004769,2025-01-29,C029,P024,5.0,1
TS0004770,2025-01-29,C030,P024,5.9,1
TS0004771,2025-01-29,C009,P024,6.5,1
TS0004772,2025-01-30,C022,P008,1.1,0
TS0004773,2025-01-30,C024,P008,2.8,1
TS0004774,2025-01-30,C001,P018,7.3,1
TS0004775,2025-01-30,C015,P021,4.9,1
TS0004776,2025-01-30,C004,P033,6.8,1
TS0004777,2025-01-30,C006,P033,7.0,1
TS0004778,2025-01-30,C016,P033,6.0,1
TS0004779,2025-01-30,C018,P024,5.1,1
TS0004780,2025-01-30,C030,P024,5.0,1
TS0004781,2025-01-30,C029,P024,1.1,0
TS0004782,2025-01-30,C026,P029,7.6,1
TS0004783,2025-01-30,C023,P029,3.7,1
TS0004784,2025-01-30,C010,P029,0.6,0
TS0004785,2025-01-30,C004,P029,4.0,1
TS0004786,2025-01-30,C005,P029,3.3,0
TS0004787,2025-01-30,C023,P020,3.6,1
TS0004788,2025-01-30,C007,P020,5.3,1
TS0004789,2025-01-30,C029,P016,6.1,1
TS0004790,2025-01-30,C018,P016,6.6,1
TS0004791,2025-01-31,C018,P024,6.8,1
TS0004792,2025-01-31,C029,P024,7.5,1
TS0004793,2025-01-31,C030,P024,5.6,1
TS0004794,2025-01-31,C009,P024,5.2,1
TS0004795,2025-01-31,C022,P008,8.6,1
TS0004796,2025-01-31,C015,P008,3.2,0
TS0004797,2025-01-31,C019,P008,6.9,1
TS0004798,2025-01-31,C024,P008,6.2,1
TS0004799,2025-01-31,C012,P008,6.6,1
TS0004800,2025-01-31,C030,P008,7.2,1
TS0004801,2025-01-31,C009,P021,5.8,1
TS0004802,2025-01-31,C017,P021,4.6,1
TS0004803,2025-01-31,C015,P021,6.0,1
TS0004804,2025-01-31,C025,P018,4.5,1
TS0004805,2025-01-31,C023,P029,5.5,1
TS0004806,2025-01-31,C026,P029,7.2,1
TS0004807,2025-01-31,C005,P029,3.4,1
TS0004808,2025-01-31,C010,P029,5.3,1
TS0004809,2025-01-31,C004,P029,6.3,1
TS0004810,2025-01-31,C007,P020,4.7,1
TS0004811,2025-01-31,C017,P020,6.6,1
TS0004812,2025-01-31,C011,P020,6.9,1
TS0004813,2025-01-31,C018,P016,7.3,1
TS0004814,2025-01-31,C029,P016,1.4,0
TS0004815,2025-01-31,C016,P033,5.7,1
TS0004816,2025-01-31,C024,P033,6.4,1
TS0004817,2025-01-31,C004,P033,4.8,1
TS0004818,2025-01-31,C006,P033,4.9,1
TS0004819,2025-01-31,C013,P033,6.1,1
TS0004820,2025-01-31,C022,P033,3.6,0
TS0004821,2025-02-03,C022,P008,6.5,1
TS0004822,2025-02-03,C030,P008,6.0,1
TS0004823,2025-02-03,C015,P008,6.3,1
TS0004824,2025-02-03,C019,P008,1.3,0
TS0004825,2025-02-03,C012,P008,4.9,1
TS0004826,2025-02-03,C024,P008,7.5,1
TS0004827,2025-02-03,C006,P033,5.5,1
TS0004828,2025-02-03,C016,P033,7.4,1
TS0004829,2025-02-03,C004,P033,7.2,1
TS0004830,2025-02-03,C022,P033,6.6,1
TS0004831,2025-02-03,C015,P021,0.6,0
TS0004832,2025-02-03,C023,P029,6.1,1
TS0004833,2025-02-03,C025,P029,1.7,1
TS0004834,2025-02-03,C005,P029,5.9,1
TS0004835,2025-02-03,C026,P029,4.8,1
TS0004836,2025-02-03,C009,P024,1.7,0
TS0004837,2025-02-03,C018,P024,6.3,1
TS0004838,2025-02-03,C029,P024,2.0,0
TS0004839,2025-02-03,C018,P016,5.4,1
TS0004840,2025-02-03,C011,P020,5.1,1
TS0004841,2025-02-03,C007,P020,3.8,1
TS0004842,2025-02-03,C023,P020,1.7,0
TS0004843,2025-02-03,C017,P020,3.5,0
TS0004844,2025-02-04,C007,P020,7.1,1
TS0004845,2025-02-04,C017,P020,3.7,1
TS0004846,2025-02-04,C011,P020,7.2,1
TS0004847,2025-02-04,C022,P008,2.2,0
TS0004848,2025-02-04,C015,P008,3.8,0
TS0004849,2025-02-04,C012,P008,6.3,1
TS0004850,2025-02-04,C030,P008,3.0,1
TS0004851,2025-02-04,C024,P008,6.4,1
TS0004852,2025-02-04,C023,P029,5.2,1
TS0004853,2025-02-04,C004,P029,8.2,1
TS0004854,2025-02-04,C025,P029,5.3,1
TS0004855,2025-02-04,C005,P029,7.0,1
TS0004856,2025-02-04,C009,P024,6.5,1
TS0004857,2025-02-04,C017,P021,2.8,1
TS0004858,2025-02-04,C015,P021,8.7,1
TS0004859,2025-02-04,C009,P021,5.9,1
TS0004860,2025-02-04,C018,P016,5.4,1
TS0004861,2025-02-04,C029,P016,1.4,0
TS0004862,2025-02-04,C016,P033,4.2,1
TS0004863,2025-02-04,C024,P033,8.4,1
TS0004864,2025-02-04,C022,P033,6.6,1
TS0004865,2025-02-04,C013,P033,6.8,1
TS0004866,2025-02-04,C004,P033,4.3,1
TS0004867,2025-02-04,C006,P033,1.6,0
TS0004868,2025-02-05,C019,P008,7.1,1
TS0004869,2025-02-05,C022,P008,9.0,1
TS0004870,2025-02-05,C012,P008,6.4,1
TS0004871,2025-02-05,C015,P008,1.1,0
TS0004872,2025-02-05,C010,P029,1.6,0
TS0004873,2025-02-05,C025,P029,1.9,0
TS0004874,2025-02-05,C026,P029,4.7,1
TS0004875,2025-02-05,C018,P024,0.5,0
TS0004876,2025-02-05,C029,P024,4.8,1
TS0004877,2025-02-05,C015,P021,8.8,1
TS0004878,2025-02-05,C017,P021,8.0,1
TS0004879,2025-02-05,C029,P016,5.1,1
TS0004880,2025-02-05,C013,P033,3.1,0
TS0004881,2025-02-05,C006,P033,2.6,0
TS0004882,2025-02-05,C024,P033,6.2,1
TS0004883,2025-02-05,C004,P033,6.0,1
TS0004884,2025-02-05,C022,P033,1.1,0
TS0004885,2025-02-05,C023,P020,6.0,1
TS0004886,2025-02-06,C018,P016,5.4,1
TS0004887,2025-02-06,C018,P024,4.3,1
TS0004888,2025-02-06,C029,P024,7.0,1
TS0004889,2025-02-06,C009,P024,5.6,1
TS0004890,2025-02-06,C030,P024,5.0,1
TS0004891,2025-02-06,C017,P021,9.1,1
TS0004892,2025-02-06,C009,P021,4.0,1
TS0004893,2025-02-06,C015,P021,5.3,1
TS0004894,2025-02-06,C012,P008,7.4,1
TS0004895,2025-02-06,C022,P033,3.6,0
TS0004896,2025-02-06,C024,P033,1.2,0
TS0004897,2025-02-06,C020,P020,6.8,1
TS0004898,2025-02-06,C011,P020,3.5,1
TS0004899,2025-02-06,C017,P020,4.9,1
TS0004900,2025-02-06,C026,P029,7.4,1
TS0004901,2025-02-06,C004,P029,1.8,0
TS0004902,2025-02-06,C023,P029,4.1,1
TS0004903,2025-02-06,C005,P029,6.5,1
TS0004904,2025-02-06,C025,P029,5.7,1
TS0004905,2025-02-06,C010,P029,0.8,0
TS0004906,2025-02-07,C026,P029,6.8,1
TS0004907,2025-02-07,C025,P029,7.6,1
TS0004908,2025-02-07,C006,P033,2.6,0
TS0004909,2025-02-07,C016,P033,1.7,0
TS0004910,2025-02-07,C013,P033,5.2,1
TS0004911,2025-02-07,C024,P033,7.7,1
TS0004912,2025-02-07,C004,P033,5.4,1
TS0004913,2025-02-07,C022,P033,5.3,0
TS0004914,2025-02-07,C018,P024,6.3,1
TS0004915,2025-02-07,C030,P024,6.4,1
TS0004916,2025-02-07,C011,P020,1.2,0
TS0004917,2025-02-07,C017,P020,8.4,1
TS0004918,2025-02-07,C020,P020,4.6,1
TS0004919,2025-02-07,C023,P020,9.1,1
TS0004920,2025-02-07,C009,P021,5.9,1
TS0004921,2025-02-07,C024,P008,5.0,1
TS0004922,2025-02-07,C030,P008,7.4,1
TS0004923,2025-02-07,C015,P008,3.5,1
TS0004924,2025-02-07,C012,P008,8.0,1
TS0004925,2025-02-07,C022,P008,3.2,1
TS0004926,2025-02-07,C019,P008,7.0,1
TS0004927,2025-02-07,C018,P016,4.4,1
TS0004928,2025-02-07,C029,P016,4.0,1
TS0004929,2025-02-10,C023,P020,4.7,1
TS0004930,2025-02-10,C022,P030,5.0,0
TS0004931,2025-02-10,C018,P016,6.1,1
TS0004932,2025-02-10,C029,P016,6.1,1
TS0004933,2025-02-10,C011,P039,3.1,1
TS0004934,2025-02-10,C015,P039,3.3,1
TS0004935,2025-02-10,C018,P039,3.7,1
TS0004936,2025-02-10,C030,P024,7.0,1
TS0004937,2025-02-10,C009,P024,5.6,1
TS0004938,2025-02-10,C018,P024,7.9,1
TS0004939,2025-02-10,C029,P024,2.0,0
TS0004940,2025-02-10,C030,P008,5.9,1
TS0004941,2025-02-10,C024,P008,8.3,1
TS0004942,2025-02-10,C025,P029,4.9,1
TS0004943,2025-02-10,C005,P029,2.1,0
TS0004944,2025-02-10,C004,P029,7.8,1
TS0004945,2025-02-10,C010,P029,1.0,0
TS0004946,2025-02-10,C009,P021,6.7,1
TS0004947,2025-02-10,C013,P033,4.1,1
TS0004948,2025-02-10,C016,P033,5.0,1
TS0004949,2025-02-10,C004,P033,9.5,1
TS0004950,2025-02-10,C022,P033,2.4,0
TS0004951,2025-02-11,C004,P033,7.4,1
TS0004952,2025-02-11,C024,P033,5.4,1
TS0004953,2025-02-11,C006,P033,8.1,1
TS0004954,2025-02-11,C030,P024,8.3,1
TS0004955,2025-02-11,C029,P024,10.5,1
TS0004956,2025-02-11,C021,P030,6.0,1
TS0004957,2025-02-11,C022,P030,3.1,1
TS0004958,2025-02-11,C012,P030,5.1,1
TS0004959,2025-02-11,C005,P030,5.8,1
TS0004960,2025-02-11,C017,P020,3.7,0
TS0004961,2025-02-11,C015,P039,4.8,1
TS0004962,2025-02-11,C018,P039,5.2,1
TS0004963,2025-02-11,C011,P039,6.5,1
TS0004964,2025-02-11,C018,P016,4.7,1
TS0004965,2025-02-11,C029,P016,2.2,0
TS0004966,2025-02-11,C030,P008,8.1,1
TS0004967,2025-02-11,C012,P008,7.2,1
TS0004968,2025-02-11,C015,P008,6.0,1
TS0004969,2025-02-11,C019,P008,1.3,0
TS0004970,2025-02-11,C009,P021,6.8,1
TS0004971,2025-02-11,C017,P021,2.2,0
TS0004972,2025-02-11,C010,P029,5.1,1
TS0004973,2025-02-11,C023,P029,6.6,1
TS0004974,2025-02-11,C005,P029,2.9,1
TS0004975,2025-02-11,C004,P029,2.6,1
TS0004976,2025-02-12,C021,P030,6.6,1
TS0004977,2025-02-12,C005,P030,6.0,1
TS0004978,2025-02-12,C022,P030,3.1,0
TS0004979,2025-02-12,C018,P016,7.5,1
TS0004980,2025-02-12,C004,P033,3.4,1
TS0004981,2025-02-12,C022,P033,6.7,1
TS0004982,2025-02-12,C016,P033,3.7,0
TS0004983,2025-02-12,C013,P033,3.2,1
TS0004984,2025-02-12,C018,P039,7.8,1
TS0004985,2025-02-12,C015,P039,2.2,0
TS0004986,2025-02-12,C011,P039,5.3,1
TS0004987,2025-02-12,C017,P021,1.7,0
TS0004988,2025-02-12,C024,P008,8.6,1
TS0004989,2025-02-12,C015,P008,8.1,1
TS0004990,2025-02-12,C030,P008,5.2,1
TS0004991,2025-02-12,C019,P008,1.7,0
TS0004992,2025-02-12,C004,P029,5.8,1
TS0004993,2025-02-12,C023,P029,4.2,1
TS0004994,2025-02-12,C011,P020,5.6,1
TS0004995,2025-02-12,C020,P020,6.1,1
TS0004996,2025-02-13,C021,P030,5.1,1
TS0004997,2025-02-13,C022,P030,7.3,1
TS0004998,2025-02-13,C005,P030,8.1,1
TS0004999,2025-02-13,C005,P029,5.8,1
TS0005000,2025-02-13,C025,P029,3.6,1
TS0005001,2025-02-13,C015,P021,8.4,1
TS0005002,2025-02-13,C017,P021,3.5,0
TS0005003,2025-02-13,C007,P020,6.2,1
TS0005004,2025-02-13,C017,P020,5.4,1
TS0005005,2025-02-13,C018,P016,2.1,1
TS0005006,2025-02-13,C011,P039,6.3,1
TS0005007,2025-02-13,C030,P024,8.5,1
TS0005008,2025-02-13,C006,P033,1.4,0
TS0005009,2025-02-13,C004,P033,5.9,1
TS0005010,2025-02-13,C016,P033,5.7,1
TS0005011,2025-02-13,C024,P033,6.0,1
TS0005012,2025-02-13,C013,P033,0.6,0
TS0005013,2025-02-13,C015,P008,3.9,1
TS0005014,2025-02-13,C019,P008,6.2,1
TS0005015,2025-02-13,C012,P008,2.0,0
TS0005016,2025-02-13,C024,P008,3.2,0
TS0005017,2025-02-14,C018,P016,7.9,1
TS0005018,2025-02-14,C029,P016,8.7,1
TS0005019,2025-02-14,C018,P039,4.5,1
TS0005020,2025-02-14,C015,P039,2.2,0
TS0005021,2025-02-14,C017,P021,6.8,1
TS0005022,2025-02-14,C025,P029,5.1,1
TS0005023,2025-02-14,C005,P029,7.0,1
TS0005024,2025-02-14,C006,P033,7.4,1
TS0005025,2025-02-14,C004,P033,7.0,1
TS0005026,2025-02-14,C020,P020,7.2,1
TS0005027,2025-02-14,C017,P020,7.0,1
TS0005028,2025-02-14,C007,P020,4.0,1
TS0005029,2025-02-14,C011,P020,2.5,0
TS0005030,2025-02-14,C023,P020,8.6,1
TS0005031,2025-02-14,C009,P024,4.4,1
TS0005032,2025-02-14,C030,P024,3.7,1
TS0005033,2025-02-14,C018,P024,7.4,1
TS0005034,2025-02-14,C012,P008,6.6,1
TS0005035,2025-02-14,C024,P008,6.0,1
TS0005036,2025-02-14,C015,P008,9.4,1
TS0005037,2025-02-14,C030,P008,7.1,1
TS0005038,2025-02-14,C005,P030,5.4,1
TS0005039,2025-02-14,C022,P030,1.3,0
TS0005040,2025-02-17,C015,P021,1.9,0
TS0005041,2025-02-17,C009,P021,4.6,1
TS0005042,2025-02-17,C017,P021,4.9,1
TS0005043,2025-02-17,C018,P016,4.0,1
TS0005044,2025-02-17,C029,P016,5.8,1
TS0005045,2025-02-17,C019,P008,5.0,1
TS0005046,2025-02-17,C015,P008,5.6,1
TS0005047,2025-02-17,C012,P008,4.7,1
TS0005048,2025-02-17,C025,P029,3.6,1
TS0005049,2025-02-17,C010,P029,2.6,0
TS0005050,2025-02-17,C026,P029,6.5,1
TS0005051,2025-02-17,C024,P033,3.5,1
TS0005052,2025-02-17,C013,P033,4.9,1
TS0005053,2025-02-17,C022,P033,4.1,1
TS0005054,2025-02-17,C006,P033,4.3,0
TS0005055,2025-02-17,C004,P033,9.0,1
TS0005056,2025-02-17,C007,P020,6.5,1
TS0005057,2025-02-17,C017,P020,7.7,1
TS0005058,2025-02-18,C005,P030,8.2,1
TS0005059,2025-02-18,C017,P020,6.0,1
TS0005060,2025-02-18,C018,P016,1.2,0
TS0005061,2025-02-18,C004,P029,6.7,1
TS0005062,2025-02-18,C025,P029,3.1,1
TS0005063,2025-02-18,C005,P029,6.4,1
TS0005064,2025-02-18,C009,P024,8.8,1
TS0005065,2025-02-18,C030,P024,5.1,1
TS0005066,2025-02-18,C029,P024,5.8,1
TS0005067,2025-02-19,C012,P008,7.6,1
TS0005068,2025-02-19,C030,P008,3.8,1
TS0005069,2025-02-19,C024,P008,6.2,1
TS0005070,2025-02-19,C022,P008,6.5,1
TS0005071,2025-02-19,C015,P008,3.5,0
TS0005072,2025-02-19,C019,P008,6.4,1
TS0005073,2025-02-19,C016,P033,5.1,1
TS0005074,2025-02-19,C006,P033,6.5,1
TS0005075,2025-02-19,C022,P033,5.9,1
TS0005076,2025-02-19,C024,P033,6.1,1
TS0005077,2025-02-19,C011,P020,3.0,1
TS0005078,2025-02-19,C023,P020,5.8,1
TS0005079,2025-02-19,C007,P020,6.8,1
TS0005080,2025-02-19,C015,P039,3.5,1
TS0005081,2025-02-19,C011,P039,6.4,1
TS0005082,2025-02-19,C017,P021,5.5,1
TS0005083,2025-02-19,C009,P021,3.4,1
TS0005084,2025-02-20,C022,P033,7.0,1
TS0005085,2025-02-20,C016,P033,3.5,1
TS0005086,2025-02-20,C004,P033,6.5,1
TS0005087,2025-02-20,C024,P033,6.5,1
TS0005088,2025-02-20,C013,P033,2.7,0
TS0005089,2025-02-20,C006,P033,1.6,0
TS0005090,2025-02-20,C007,P020,5.3,1
TS0005091,2025-02-20,C017,P020,5.3,1
TS0005092,2025-02-20,C011,P020,4.4,1
TS0005093,2025-02-20,C020,P020,6.1,1
TS0005094,2025-02-20,C023,P020,1.6,0
TS0005095,2025-02-20,C004,P029,8.4,1
TS0005096,2025-02-20,C025,P029,4.0,1
TS0005097,2025-02-20,C026,P029,4.3,1
TS0005098,2025-02-20,C005,P029,5.8,1
TS0005099,2025-02-20,C010,P029,1.4,1
TS0005100,2025-02-20,C015,P021,4.3,1
TS0005101,2025-02-20,C022,P030,6.0,1
TS0005102,2025-02-20,C021,P030,6.1,1
TS0005103,2025-02-20,C012,P008,9.0,1
TS0005104,2025-02-20,C024,P008,5.4,1
TS0005105,2025-02-20,C029,P024,6.2,1
TS0005106,2025-02-20,C018,P024,3.7,1
TS0005107,2025-02-20,C009,P024,5.0,1
TS0005108,2025-02-20,C030,P024,5.8,1
TS0005109,2025-02-21,C005,P030,4.2,1
TS0005110,2025-02-21,C021,P030,0.6,1
TS0005111,2025-02-21,C015,P039,2.0,0
TS0005112,2025-02-21,C015,P021,3.4,1
TS0005113,2025-02-21,C009,P021,4.1,1
TS0005114,2025-02-21,C025,P029,8.1,1
TS0005115,2025-02-21,C005,P029,4.0,1
TS0005116,2025-02-21,C004,P029,6.3,1
TS0005117,2025-02-21,C026,P029,7.5,1
TS0005118,2025-02-21,C017,P020,3.6,1
TS0005119,2025-02-21,C007,P020,6.6,1
TS0005120,2025-02-21,C011,P020,4.3,1
TS0005121,2025-02-21,C023,P020,4.8,1
TS0005122,2025-02-21,C013,P033,5.6,1
TS0005123,2025-02-21,C004,P033,6.6,1
TS0005124,2025-02-21,C022,P033,6.7,1
TS0005125,2025-02-21,C016,P033,7.8,1
TS0005126,2025-02-21,C006,P033,5.0,1
TS0005127,2025-02-21,C024,P033,8.7,1
TS0005128,2025-02-21,C019,P008,4.7,1
TS0005129,2025-02-21,C015,P008,5.2,1
TS0005130,2025-02-21,C030,P008,4.6,1
TS0005131,2025-02-21,C012,P008,4.4,1
TS0005132,2025-02-21,C024,P008,6.2,1
TS0005133,2025-02-21,C018,P024,6.0,1
TS0005134,2025-02-24,C011,P039,7.7,1
TS0005135,2025-02-24,C018,P039,3.6,1
TS0005136,2025-02-24,C007,P020,9.0,1
TS0005137,2025-02-24,C011,P020,3.1,1
TS0005138,2025-02-24,C017,P020,1.5,0
TS0005139,2025-02-24,C018,P024,4.7,1
TS0005140,2025-02-24,C030,P024,5.5,1
TS0005141,2025-02-24,C026,P029,5.1,1
TS0005142,2025-02-24,C025,P029,6.0,1
TS0005143,2025-02-24,C022,P033,3.4,0
TS0005144,2025-02-24,C006,P033,5.8,1
TS0005145,2025-02-24,C004,P033,4.9,1
TS0005146,2025-02-24,C016,P033,6.1,1
TS0005147,2025-02-24,C005,P030,7.1,1
TS0005148,2025-02-24,C012,P030,4.2,0
TS0005149,2025-02-24,C024,P008,5.0,1
TS0005150,2025-02-24,C019,P008,2.7,0
TS0005151,2025-02-24,C012,P008,6.4,1
TS0005152,2025-02-24,C022,P008,2.1,0
TS0005153,2025-02-24,C015,P008,5.3,1
TS0005154,2025-02-24,C009,P021,4.3,1
TS0005155,2025-02-24,C017,P021,4.8,1
TS0005156,2025-02-25,C010,P029,1.8,0
TS0005157,2025-02-25,C004,P029,5.9,1
TS0005158,2025-02-25,C017,P021,8.6,1
TS0005159,2025-02-25,C021,P030,5.3,1
TS0005160,2025-02-25,C022,P030,6.7,1
TS0005161,2025-02-25,C012,P030,2.7,0
